SDFB Relationship ID,Person 1 ID,Person 2 ID,Original Confidence,Maximum Confidence
100135406,10007633,10012244,51,51
100135407,10007633,10012482,50,50
100135409,10007634,10007635,81,81
100135411,10007634,10009325,11,11
100135412,10007634,10009863,18,18
100135415,10007634,10011957,48,48
100135417,10007635,10009425,16,16
100135421,10007635,10011357,43,43
100135422,10007635,10012778,53,53
100135424,10007636,10007640,37,37
100135425,10007636,10007641,42,42
100135427,10007636,10007645,77,77
100135429,10007636,10009549,38,38
100135430,10007636,10010055,30,30
100135432,10007636,10012693,27,27
100135433,10007636,10012694,11,11
100135435,10007637,10007645,48,48
100135436,10007637,10010452,33,33
100135438,10007637,10011681,21,21
100135441,10007637,10012492,32,32
100135443,10007638,10009142,14,14
100135444,10007638,10009828,14,14
100135446,10007638,10011223,64,64
100135447,10007638,10011666,14,14
100135449,10007638,10013201,16,16
100135450,10007639,10007641,13,13
100135452,10007639,10007643,47,47
100135454,10007639,10008638,12,12
100135457,10007639,10009435,19,19
100135458,10007639,10009436,26,26
100135460,10007639,10010727,53,53
100135461,10007639,10011481,30,30
100135463,10007639,10011945,14,14
100135465,10007639,10012478,16,16
100135466,10007639,10012685,25,25
100135468,10007640,10007645,70,70
100135469,10007640,10010738,50,50
100135471,10007640,10012358,24,24
100135472,10007640,10012693,22,22
100135474,10007641,10007645,38,38
100135476,10007641,10010055,28,28
100135477,10007641,10011906,11,11
100135480,10007641,10013084,34,34
100135482,10007642,10007645,25,25
100123586,10006610,10007966,64,64
100135486,10007642,10009165,25,25
100135487,10007642,10010055,35,35
100135489,10007642,10010549,31,31
100135490,10007642,10010670,42,42
100135492,10007642,10011690,43,43
100135494,10007642,10011945,11,11
100135495,10007642,10011950,24,24
100135497,10007642,10012685,18,18
100135498,10007642,10013308,41,41
100135500,10007643,10011683,56,56
100135501,10007643,10011793,84,84
100135505,10007644,10011554,25,25
100135506,10007644,10011555,14,14
100135508,10007644,10013225,48,48
100135509,10007645,10011681,39,39
100135511,10007645,10013308,26,26
100135514,10007646,10008876,75,75
100135515,10007646,10011928,53,53
100135517,10007647,10008812,86,86
100135519,10007647,10009993,55,55
100135520,10007647,10011683,53,53
100135522,10007648,10007652,71,71
100135525,10007648,10008177,18,18
100135526,10007648,10008632,11,11
100135528,10007648,10010070,56,56
100135530,10007648,10012361,15,15
100135531,10007648,10012958,15,15
100135533,10007648,10013300,73,73
100135534,10007649,10010249,48,48
100135536,10007650,10007652,93,93
100135537,10007650,10008000,20,20
100135539,10007650,10008744,56,56
100135541,10007650,10010594,24,24
100135542,10007650,10011670,77,77
100135545,10007651,10008733,17,17
100135547,10007651,10011505,20,20
100123587,10006610,10009639,45,45
100135551,10007652,10010614,35,35
100135552,10007652,10011271,37,37
100135554,10007652,10012924,22,22
100135555,10007652,10012925,31,31
100135557,10007653,10007656,45,45
100135559,10007653,10008479,14,14
100135560,10007653,10009855,54,54
100135562,10007653,10010121,30,30
100135563,10007653,10010388,12,12
100135566,10007653,10011165,19,19
100135568,10007653,10011468,41,41
100135570,10007653,10012117,12,12
100135571,10007653,10013074,17,17
100135573,10007654,10007656,30,30
100135574,10007654,10007657,53,53
100135576,10007654,10010928,14,14
100135577,10007654,10011670,39,39
100135579,10007654,10011691,14,14
100135580,10007654,10012250,14,14
100135582,10007654,10013109,18,18
100135584,10007655,10009374,22,22
100135592,10007655,10012048,52,52
100135593,10007655,10012117,60,60
100135595,10007656,10007657,17,17
100135596,10007656,10009855,39,39
100135598,10007656,10010937,17,17
100135599,10007656,10012117,12,12
100135601,10007657,10010928,39,39
100135602,10007657,10010979,52,52
100135604,10007658,10008522,56,56
100135606,10007658,10011806,66,66
100135607,10007658,10012119,87,87
100123608,10006611,10010401,14,14
100135617,10007660,10008099,13,13
100135618,10007660,10008162,28,28
100135619,10007660,10008266,16,16
100135620,10007660,10008364,18,18
100135622,10007660,10008391,17,17
100135624,10007660,10008907,49,49
100135625,10007660,10009107,51,51
100135627,10007660,10009187,35,35
100135628,10007660,10009419,36,36
100135630,10007660,10009647,42,42
100135631,10007660,10009676,18,18
100135635,10007660,10010024,33,33
100135636,10007660,10010028,50,50
100135638,10007660,10010230,48,48
100135639,10007660,10010324,47,47
100135641,10007660,10010405,12,12
100135642,10007660,10010428,12,12
100135644,10007660,10010594,20,20
100135645,10007660,10010601,40,40
100135647,10007660,10010692,26,26
100135649,10007660,10010805,80,80
100135650,10007660,10010811,26,26
100135653,10007660,10010912,12,12
100135655,10007660,10010923,36,36
100135656,10007660,10011087,61,61
100135658,10007660,10011399,22,22
100135660,10007660,10011506,24,24
100135661,10007660,10011626,38,38
100135663,10007660,10011645,33,33
100135664,10007660,10011670,84,84
100135666,10007660,10011672,17,17
100135667,10007660,10011678,47,47
100135669,10007660,10011962,13,13
100135671,10007660,10011988,12,12
100123613,10006611,10012153,35,35
100135684,10007660,10012335,47,47
100135685,10007660,10012358,49,49
100135687,10007660,10012420,57,57
100135689,10007660,10012461,79,79
100135690,10007660,10012463,15,15
100135692,10007660,10012692,22,22
100135693,10007660,10012694,16,16
100135695,10007660,10012918,36,36
100135696,10007660,10012933,52,52
100135698,10007660,10013063,48,48
100135700,10007660,10013308,41,41
100135701,10007661,10008103,42,42
100135703,10007661,10013268,31,31
100135704,10007662,10008834,11,11
100135706,10007662,10011311,63,63
100135707,10007662,10011826,60,60
100135709,10007663,10011670,21,21
100135710,10007664,10008162,15,15
100135712,10007664,10009157,34,34
100135714,10007664,10010286,45,45
100135715,10007664,10011009,17,17
100135717,10007664,10011243,14,14
100135718,10007664,10011390,53,53
100135721,10007664,10012961,53,53
100135722,10007664,10013014,33,33
100135723,10007664,10013300,59,59
100135725,10007665,10012101,27,27
100135726,10007665,10012558,46,46
100135731,10007666,10011356,12,12
100135732,10007666,10012253,61,61
100135734,10007668,10011549,52,52
100135736,10007668,10012119,20,20
100135739,10007669,10009566,49,49
100135740,10007669,10009692,31,31
100135746,10007669,10013270,24,24
100135747,10007670,10007674,54,54
100135749,10007671,10007672,84,84
100135750,10007671,10008660,21,21
100135752,10007671,10009557,18,18
100135754,10007671,10012117,44,44
100135755,10007671,10012122,50,50
100135757,10007672,10007673,44,44
100135758,10007672,10008089,18,18
100135760,10007672,10011091,26,26
100135761,10007672,10011681,57,57
100135763,10007672,10012917,49,49
100135766,10007672,10013204,22,22
100135768,10007674,10008423,23,23
100135769,10007674,10010540,35,35
100135771,10007674,10010730,40,40
100135772,10007674,10010793,40,40
100135774,10007674,10010948,43,43
100135775,10007674,10011666,42,42
100135777,10007674,10011683,42,42
100135779,10007674,10011788,40,40
100135780,10007674,10011792,12,12
100135782,10007674,10012337,18,18
100135785,10007675,10011683,12,12
100135786,10007676,10008322,61,61
100135788,10007676,10009660,43,43
100135790,10007676,10009842,13,13
100135791,10007676,10010245,41,41
100135793,10007676,10011666,36,36
100135794,10007676,10011683,36,36
100135796,10007676,10013308,11,11
100135797,10007678,10007874,38,38
100135799,10007678,10008762,48,48
100135801,10007678,10010029,67,67
100135802,10007678,10010350,13,13
100135805,10007678,10010809,25,25
100135807,10007678,10010812,12,12
100123618,10006612,10009238,23,23
100135811,10007678,10011670,13,13
100135812,10007678,10011671,79,79
100135814,10007678,10012567,24,24
100135815,10007679,10008475,93,93
100135817,10007679,10009226,87,87
100135819,10007679,10009793,42,42
100135820,10007679,10009799,93,93
100135822,10007679,10010568,27,27
100135823,10007679,10011495,84,84
100135825,10007679,10012132,38,38
100135826,10007679,10012188,42,42
100135830,10007679,10012439,37,37
100135832,10007679,10012842,12,12
100135833,10007679,10013130,22,22
100135834,10007679,10013212,73,73
100135836,10007681,10008770,11,11
100135837,10007681,10012118,45,45
100135839,10007682,10009592,52,52
100135842,10007683,10008395,13,13
100135843,10007683,10008396,18,18
100135844,10007683,10008521,46,46
100135845,10007683,10011957,50,50
100135848,10007684,10008435,16,16
100135850,10007685,10008219,28,28
100135851,10007685,10009112,16,16
100135853,10007685,10010040,23,23
100135855,10007685,10011670,15,15
100135856,10007685,10011671,45,45
100135858,10007685,10013140,17,17
100135859,10007687,10008127,11,11
100135861,10007687,10012705,15,15
100135862,10007688,10007690,51,51
100135864,10007688,10012245,51,51
100135867,10007689,10008900,49,49
100135870,10007689,10010699,69,69
100135872,10007689,10011683,52,52
100135876,10007690,10007812,50,50
100135877,10007690,10008258,48,48
100135879,10007690,10008349,47,47
100135880,10007690,10008386,27,27
100135882,10007690,10008390,50,50
100135884,10007690,10008521,31,31
100135885,10007690,10008527,32,32
100135887,10007690,10009069,30,30
100135888,10007690,10009165,14,14
100135890,10007690,10009435,18,18
100135891,10007690,10009436,18,18
100135893,10007690,10009744,13,13
100135896,10007690,10010145,23,23
100135898,10007690,10010200,30,30
100135899,10007690,10010459,12,12
100135901,10007690,10010680,44,44
100135902,10007690,10010719,46,46
100135904,10007690,10010863,19,19
100135905,10007690,10010874,51,51
100135907,10007690,10010920,15,15
100135909,10007690,10010942,23,23
100135910,10007690,10011035,24,24
100135912,10007690,10011089,45,45
100135915,10007690,10011666,17,17
100135916,10007690,10011671,15,15
100135918,10007690,10011690,22,22
100135920,10007690,10011874,21,21
100135921,10007690,10011875,12,12
100135923,10007690,10011945,13,13
100135924,10007690,10011946,21,21
100135926,10007690,10012000,53,53
100135927,10007690,10012073,48,48
100135929,10007690,10012261,16,16
100135931,10007690,10012416,51,51
100135932,10007690,10012481,18,18
100135935,10007690,10013211,63,63
100135937,10007690,10013297,57,57
100135941,10007691,10010977,25,25
100135942,10007691,10011683,55,55
100135944,10007692,10007693,45,45
100135945,10007692,10010151,45,45
100135947,10007693,10012165,50,50
100135949,10007694,10009949,16,16
100135950,10007694,10010872,56,56
100135952,10007694,10012226,51,51
100135953,10007694,10012381,24,24
100135955,10007695,10008815,56,56
100135956,10007695,10013028,47,47
100135958,10007696,10008621,14,14
100135961,10007696,10008787,21,21
100135963,10007696,10009310,23,23
100135964,10007696,10010032,51,51
100135966,10007696,10010659,22,22
100135967,10007696,10011175,16,16
100135969,10007696,10012889,23,23
100135970,10007696,10012890,27,27
100135972,10007697,10009727,69,69
100135974,10007698,10007980,57,57
100135975,10007698,10007985,82,82
100135977,10007698,10008175,61,61
100135980,10007698,10008706,86,86
100135981,10007698,10008864,44,44
100135983,10007698,10009368,23,23
100135985,10007698,10009587,20,20
100135988,10007698,10009819,42,42
100135989,10007698,10009820,14,14
100135990,10007698,10009846,50,50
100135991,10007698,10010422,12,12
100135992,10007698,10010513,45,45
100135994,10007698,10010937,49,49
100135996,10007698,10011093,11,11
100135997,10007698,10011681,48,48
100136000,10007698,10012423,41,41
100136002,10007698,10012597,28,28
100136006,10007698,10012886,43,43
100136007,10007698,10012924,12,12
100136009,10007698,10013067,16,16
100136010,10007699,10009781,44,44
100136012,10007699,10011683,44,44
100136014,10007699,10012486,44,44
100136015,10007700,10007808,12,12
100136017,10007700,10008433,12,12
100136018,10007700,10009017,46,46
100136020,10007700,10009026,46,46
100136021,10007700,10009029,33,33
100136023,10007700,10011412,15,15
100136026,10007701,10011848,20,20
100136028,10007702,10008331,54,54
100136029,10007702,10008332,71,71
100136031,10007702,10008492,100,100
100136032,10007702,10010413,44,44
100136034,10007702,10012260,27,27
100136035,10007702,10012261,24,24
100136037,10007702,10013308,52,52
100136039,10007703,10009563,94,94
100136040,10007703,10010026,56,56
100136042,10007703,10012784,36,36
100136045,10007704,10010427,19,19
100136046,10007704,10010612,12,12
100136048,10007704,10011552,89,89
100136050,10007704,10012119,47,47
100136051,10007704,10012120,71,71
100136053,10007705,10011327,37,37
100136054,10007705,10011666,53,53
100136056,10007705,10013308,48,48
100136057,10007706,10011701,28,28
100136059,10007707,10008929,44,44
100136061,10007707,10009638,16,16
100136064,10007708,10007713,16,16
100136065,10007708,10007762,13,13
100136067,10007708,10010612,14,14
100136071,10007708,10011681,33,33
100136072,10007708,10011686,16,16
100136074,10007708,10012120,17,17
100136075,10007709,10007713,56,56
100136077,10007709,10011552,45,45
100136079,10007709,10011566,17,17
100136080,10007709,10013287,45,45
100136082,10007710,10007762,11,11
100136083,10007710,10010479,14,14
100136085,10007710,10010612,11,11
100136086,10007710,10010658,26,26
100136088,10007710,10011552,14,14
100136091,10007710,10011675,41,41
100136093,10007710,10011686,14,14
100136094,10007710,10011688,21,21
100136096,10007711,10007712,37,37
100136097,10007711,10007881,11,11
100136099,10007711,10008266,21,21
100136100,10007711,10010783,11,11
100136102,10007711,10011670,38,38
100136104,10007712,10007808,22,22
100136105,10007712,10007809,11,11
100136107,10007712,10007882,25,25
100136110,10007712,10008266,28,28
100136111,10007712,10010942,26,26
100136113,10007712,10011671,42,42
100136115,10007712,10011774,26,26
100136116,10007712,10011775,15,15
100136118,10007713,10007880,81,81
100136119,10007713,10008197,43,43
100136121,10007713,10010828,12,12
100136122,10007713,10010903,15,15
100136124,10007713,10011545,23,23
100136126,10007713,10011556,32,32
100136127,10007713,10011577,54,54
100136130,10007713,10012492,13,13
100136132,10007715,10011928,23,23
100136134,10007715,10012119,21,21
100136136,10007718,10009823,50,50
100136139,10007719,10008332,42,42
100136140,10007719,10009259,77,77
100136142,10007719,10009555,15,15
100136144,10007719,10011089,32,32
100136145,10007719,10011362,25,25
100136147,10007719,10012125,13,13
100136148,10007719,10012987,72,72
100136150,10007721,10011670,44,44
100136151,10007721,10011671,45,45
100136153,10007723,10008939,43,43
100136155,10007723,10010685,22,22
100136158,10007724,10012075,52,52
100136176,10007739,10009060,60,60
100136178,10007740,10008187,26,26
100136180,10007740,10008406,16,16
100136181,10007740,10009320,51,51
100136183,10007740,10010891,54,54
100136184,10007740,10010967,53,53
100136186,10007740,10012122,45,45
100136187,10007742,10008336,42,42
100136189,10007743,10013259,42,42
100136191,10007744,10010274,17,17
100136192,10007744,10010275,17,17
100136195,10007744,10013308,50,50
100136197,10007745,10009053,20,20
100136201,10007746,10010555,59,59
100136202,10007746,10010658,18,18
100136204,10007746,10011681,16,16
100136205,10007747,10012119,46,46
100136207,10007748,10008154,41,41
100136209,10007748,10011671,71,71
100136210,10007749,10007750,72,72
100136212,10007749,10011369,52,52
100136213,10007749,10011671,13,13
100136215,10007749,10011735,52,52
100136216,10007749,10011783,45,45
100136218,10007749,10012695,50,50
100136221,10007750,10008953,40,40
100136223,10007750,10010699,66,66
100136224,10007750,10011671,64,64
100136226,10007750,10012334,43,43
100136227,10007750,10012692,18,18
100136229,10007750,10012933,40,40
100136230,10007750,10013078,73,73
100136232,10007751,10008553,22,22
100136234,10007751,10008994,60,60
100136235,10007751,10008995,19,19
100136240,10007751,10011437,12,12
100136242,10007751,10011476,19,19
100136243,10007751,10012117,49,49
100136244,10007751,10012959,34,34
100136245,10007752,10009177,51,51
100136246,10007752,10009827,51,51
100136248,10007752,10011721,48,48
100136249,10007752,10012806,25,25
100136251,10007754,10007805,52,52
100136252,10007754,10008408,49,49
100136254,10007754,10011670,98,98
100136256,10007754,10012150,37,37
100136257,10007755,10007756,75,75
100136260,10007755,10011684,23,23
100136262,10007756,10008987,23,23
100123620,10006612,10010552,27,27
100136266,10007756,10011735,26,26
100136267,10007757,10010699,43,43
100136269,10007757,10011683,40,40
100136270,10007758,10007762,28,28
100136272,10007758,10007775,80,80
100136274,10007758,10007822,48,48
100136280,10007758,10011562,21,21
100136281,10007759,10007821,77,77
100136283,10007759,10009845,50,50
100136286,10007760,10007802,40,40
100136288,10007760,10008645,16,16
100136289,10007760,10009094,13,13
100136291,10007760,10011023,24,24
100136292,10007760,10011684,15,15
100136294,10007761,10007766,85,85
100136295,10007761,10007775,46,46
100136297,10007761,10009052,34,34
100136299,10007761,10009583,19,19
100136300,10007761,10011475,21,21
100136302,10007761,10011579,28,28
100136305,10007762,10007765,14,14
100136306,10007762,10007833,28,28
100136308,10007762,10008445,44,44
100136310,10007762,10010479,21,21
100136311,10007762,10010612,16,16
100136313,10007762,10011549,21,21
100136314,10007762,10011552,15,15
100136316,10007762,10011572,12,12
100136317,10007762,10011573,11,11
100136319,10007762,10011575,13,13
100136321,10007762,10012119,67,67
100136322,10007762,10012746,27,27
100136325,10007763,10007765,26,26
100136327,10007763,10009020,44,44
100123621,10006612,10010554,49,49
100136331,10007765,10008445,39,39
100136332,10007765,10009018,55,55
100136334,10007765,10009052,36,36
100136335,10007765,10009053,22,22
100136337,10007765,10009057,59,59
100136339,10007765,10009709,24,24
100136340,10007765,10010063,26,26
100136342,10007765,10011238,18,18
100136343,10007765,10011418,19,19
100136346,10007765,10011681,28,28
100136348,10007765,10012117,35,35
100136350,10007766,10007775,12,12
100136351,10007766,10008885,42,42
100136353,10007766,10009053,17,17
100136354,10007766,10009057,30,30
100136356,10007766,10010555,39,39
100136357,10007766,10011579,31,31
100136359,10007766,10011681,72,72
100136360,10007766,10012117,57,57
100136362,10007767,10008631,22,22
100136365,10007767,10011671,44,44
100136367,10007768,10007806,44,44
100136368,10007768,10008620,45,45
100136370,10007769,10007772,20,20
100136376,10007769,10011683,39,39
100136378,10007770,10008364,50,50
100136379,10007771,10007773,42,42
100136381,10007771,10007928,78,78
100136382,10007771,10007966,46,46
100136384,10007771,10009843,47,47
100136386,10007771,10010024,26,26
100136387,10007771,10011670,56,56
100136390,10007771,10012357,12,12
100136392,10007771,10012361,27,27
100123622,10006612,10010660,67,67
100136396,10007772,10008952,14,14
100136397,10007772,10008953,13,13
100136399,10007772,10009052,67,67
100136400,10007772,10009053,28,28
100136402,10007772,10009583,12,12
100136404,10007772,10011670,30,30
100136405,10007772,10011681,61,61
100136407,10007772,10012693,19,19
100136408,10007773,10007774,39,39
100136410,10007773,10008953,17,17
100136413,10007773,10011670,33,33
100136415,10007773,10011683,12,12
100136416,10007773,10012357,27,27
100136418,10007773,10012693,28,28
100136419,10007773,10012917,21,21
100136421,10007774,10009053,11,11
100136422,10007774,10009055,28,28
100136424,10007775,10008445,40,40
100136425,10007775,10008885,57,57
100136427,10007775,10009022,51,51
100136429,10007775,10009053,13,13
100136430,10007775,10009056,25,25
100136433,10007775,10009584,50,50
100136435,10007775,10010255,12,12
100136436,10007775,10011372,40,40
100136438,10007775,10011476,18,18
100136440,10007775,10011552,43,43
100136441,10007775,10011681,26,26
100136443,10007775,10012468,51,51
100136444,10007777,10010399,14,14
100136446,10007777,10010455,47,47
100136447,10007777,10010967,47,47
100136449,10007777,10012122,47,47
100136452,10007778,10011649,55,55
100136454,10007779,10009787,19,19
100136468,10007780,10011888,48,48
100136469,10007781,10007866,54,54
100136470,10007781,10009022,48,48
100136471,10007781,10009052,31,31
100136472,10007781,10009053,18,18
100136473,10007781,10010471,11,11
100136474,10007781,10012117,25,25
100136475,10007783,10008193,31,31
100136476,10007783,10008194,24,24
100136477,10007783,10011398,20,20
100136478,10007784,10007885,33,33
100136479,10007784,10007886,76,76
100136481,10007784,10008194,34,34
100136483,10007784,10008650,17,17
100136486,10007784,10010107,42,42
100136487,10007784,10010187,42,42
100136489,10007784,10010494,15,15
100136490,10007784,10010495,11,11
100136492,10007784,10011116,50,50
100136494,10007784,10011555,11,11
100136495,10007784,10011556,11,11
100136497,10007784,10013258,55,55
100136498,10007786,10011681,48,48
100136501,10007790,10012119,57,57
100136503,10007790,10013169,85,85
100136505,10007791,10013084,49,49
100136506,10007793,10007871,23,23
100136508,10007793,10008586,49,49
100136509,10007793,10008777,57,57
100136511,10007793,10010030,22,22
100136512,10007793,10011683,13,13
100136514,10007794,10008081,31,31
100136516,10007794,10009869,52,52
100136517,10007794,10011683,23,23
100136519,10007795,10008506,65,65
100136520,10007795,10009204,28,28
100136522,10007795,10009688,28,28
100136526,10007795,10012925,16,16
100136527,10007795,10013202,23,23
100136529,10007796,10008546,28,28
100136530,10007796,10008547,18,18
100136532,10007797,10008905,26,26
100136534,10007797,10009138,44,44
100136535,10007797,10009351,49,49
100136537,10007797,10009545,39,39
100136538,10007797,10009752,15,15
100136540,10007797,10010000,24,24
100136541,10007797,10010197,53,53
100136543,10007797,10010455,20,20
100136546,10007797,10012117,31,31
100136548,10007797,10012122,86,86
100136549,10007797,10012138,17,17
100136551,10007797,10012336,80,80
100136552,10007797,10012469,25,25
100136554,10007797,10012597,51,51
100136555,10007797,10012790,57,57
100136557,10007797,10013105,36,36
100136559,10007797,10013162,17,17
100136560,10007798,10008686,46,46
100136562,10007798,10010812,27,27
100136565,10007798,10011671,48,48
100136566,10007798,10012294,50,50
100136568,10007800,10007807,30,30
100136570,10007800,10008377,55,55
100136571,10007800,10008378,68,68
100136573,10007800,10010089,38,38
100136574,10007800,10010090,24,24
100136576,10007800,10010388,26,26
100136577,10007800,10010894,51,51
100136579,10007800,10011128,28,28
100136581,10007800,10011671,34,34
100136582,10007800,10011681,51,51
100136585,10007800,10012218,63,63
100136587,10007801,10007808,22,22
100123652,10006615,10011976,50,50
100136591,10007801,10008521,31,31
100136592,10007801,10008642,28,28
100136594,10007801,10008644,16,16
100136595,10007801,10008645,21,21
100136597,10007801,10008853,18,18
100136599,10007801,10010467,51,51
100136600,10007801,10010787,44,44
100136602,10007801,10011127,18,18
100136603,10007801,10011132,23,23
100136605,10007801,10011894,26,26
100136606,10007801,10011975,97,97
100136610,10007802,10008620,19,19
100136611,10007803,10007805,44,44
100136613,10007803,10007808,12,12
100136616,10007803,10007882,11,11
100136617,10007803,10007966,38,38
100136619,10007803,10008449,38,38
100136620,10007803,10010893,17,17
100136622,10007803,10010895,14,14
100136624,10007803,10011689,13,13
100136625,10007803,10011690,32,32
100136629,10007805,10008449,19,19
100136631,10007805,10009052,21,21
100136632,10007805,10011670,66,66
100136633,10007805,10011681,60,60
100136635,10007806,10007816,52,52
100136636,10007806,10008372,84,84
100136639,10007806,10010571,28,28
100136640,10007806,10011046,52,52
100136641,10007806,10011185,71,71
100136642,10007807,10007808,33,33
100136644,10007807,10007815,12,12
100136646,10007807,10007879,12,12
100136647,10007807,10007881,31,31
100136650,10007807,10008191,33,33
100136652,10007807,10008266,61,61
100123667,10006616,10008721,35,35
100136656,10007807,10008648,15,15
100136657,10007807,10008851,14,14
100136659,10007807,10010085,34,34
100136662,10007807,10010812,12,12
100136664,10007807,10011358,12,12
100136665,10007807,10011387,14,14
100136667,10007807,10011761,14,14
100136670,10007807,10013036,14,14
100136671,10007807,10013308,26,26
100136673,10007808,10007810,33,33
100136675,10007808,10007837,35,35
100136676,10007808,10007879,15,15
100136678,10007808,10008266,37,37
100136679,10007808,10008324,41,41
100136682,10007808,10008648,17,17
100136696,10007808,10011761,20,20
100136698,10007808,10012668,28,28
100136700,10007808,10013036,32,32
100136701,10007808,10013084,71,71
100136703,10007809,10007810,39,39
100136704,10007809,10008191,14,14
100136706,10007809,10008851,15,15
100136707,10007809,10009735,48,48
100136709,10007809,10010085,16,16
100136711,10007809,10011177,49,49
100136712,10007809,10011387,11,11
100136715,10007809,10012668,12,12
100136717,10007809,10013308,16,16
100136721,10007810,10011671,24,24
100136722,10007810,10013084,20,20
100136724,10007811,10011566,15,15
100136725,10007811,10011686,14,14
100136727,10007812,10007815,53,53
100136729,10007812,10008191,26,26
100136730,10007812,10008371,41,41
100136732,10007812,10011670,27,27
100136733,10007812,10011683,41,41
100136735,10007812,10012342,42,42
100136736,10007812,10012435,80,80
100136738,10007813,10007836,34,34
100136741,10007813,10011681,50,50
100136743,10007814,10008266,12,12
100136744,10007814,10009415,15,15
100136746,10007814,10011557,11,11
100136747,10007814,10011670,11,11
100136749,10007814,10011683,18,18
100136750,10007814,10013308,18,18
100136752,10007815,10007837,53,53
100136754,10007815,10009415,37,37
100136755,10007815,10010793,23,23
100136757,10007815,10011671,50,50
100136760,10007816,10008620,71,71
100136761,10007816,10009828,28,28
100136763,10007816,10012863,12,12
100136765,10007817,10008036,14,14
100136766,10007817,10008037,53,53
100136768,10007817,10011797,37,37
100136769,10007818,10008372,12,12
100136771,10007818,10008644,23,23
100136772,10007818,10008645,21,21
100136774,10007818,10010002,35,35
100136776,10007818,10011531,72,72
100136777,10007818,10011684,27,27
100136780,10007819,10011549,15,15
100136782,10007820,10012117,25,25
100136789,10007823,10009217,56,56
100136790,10007823,10009259,50,50
100136791,10007823,10010261,14,14
100136792,10007823,10011666,28,28
100136793,10007823,10011683,54,54
100136794,10007823,10011684,16,16
100136795,10007823,10012953,86,86
100136800,10007824,10011471,47,47
100136801,10007824,10011670,16,16
100136802,10007824,10011671,20,20
100136803,10007824,10011681,46,46
100136804,10007824,10011979,45,45
100136806,10007825,10011666,12,12
100136808,10007826,10008052,12,12
100136809,10007826,10008323,47,47
100136811,10007826,10008636,47,47
100136812,10007826,10008642,25,25
100136814,10007826,10008644,17,17
100136815,10007826,10008645,20,20
100136817,10007826,10009093,18,18
100136819,10007826,10009965,46,46
100136820,10007826,10010358,19,19
100136822,10007826,10010549,17,17
100136825,10007826,10011089,41,41
100136826,10007826,10011133,35,35
100136828,10007826,10011294,26,26
100136830,10007826,10011410,50,50
100136831,10007826,10011477,60,60
100136833,10007826,10011671,65,65
100136834,10007826,10011683,93,93
100136836,10007826,10011722,39,39
100136837,10007826,10011735,54,54
100136839,10007826,10011775,20,20
100136841,10007826,10011887,49,49
100136842,10007826,10011975,43,43
100136845,10007826,10012748,47,47
100136847,10007826,10013308,86,86
100136851,10007829,10008812,75,75
100136852,10007829,10009550,21,21
100136854,10007829,10011121,23,23
100136856,10007829,10011568,22,22
100136857,10007829,10011585,70,70
100136859,10007829,10011684,12,12
100136860,10007829,10011810,40,40
100136862,10007829,10013040,42,42
100136863,10007830,10011121,42,42
100136865,10007831,10010252,22,22
100136866,10007831,10013059,55,55
100136868,10007832,10010252,30,30
100136871,10007832,10011671,50,50
100136873,10007833,10012119,47,47
100136874,10007834,10011670,86,86
100136876,10007835,10008412,28,28
100136879,10007836,10007839,47,47
100136880,10007836,10011681,56,56
100136881,10007837,10011620,28,28
100136882,10007837,10011671,60,60
100136884,10007838,10008620,53,53
100136885,10007838,10011671,66,66
100136887,10007840,10011549,81,81
100136890,10007841,10008543,14,14
100136891,10007841,10010035,48,48
100136893,10007842,10007966,43,43
100136895,10007842,10009053,56,56
100136898,10007845,10010198,45,45
100136899,10007845,10013308,54,54
100136901,10007847,10009781,49,49
100136902,10007850,10010590,18,18
100136904,10007850,10011666,48,48
100136906,10007850,10012514,27,27
100136907,10007852,10007853,74,74
100136909,10007852,10008357,21,21
100136910,10007852,10011501,54,54
100136912,10007853,10008357,27,27
100136916,10007856,10008715,44,44
100136919,10007856,10012514,18,18
100136920,10007857,10008876,44,44
100136922,10007857,10010968,41,41
100136924,10007857,10012534,73,73
100136925,10007857,10012709,41,41
100136927,10007858,10008847,45,45
100136928,10007858,10010589,74,74
100136930,10007858,10011294,22,22
100136931,10007858,10011505,27,27
100136933,10007858,10011735,27,27
100136938,10007858,10012489,39,39
100136939,10007858,10012507,56,56
100136940,10007859,10007966,41,41
100136941,10007859,10008398,14,14
100136942,10007859,10008517,50,50
100136943,10007859,10008664,56,56
100136944,10007859,10009549,67,67
100136945,10007859,10009965,12,12
100136947,10007859,10010793,23,23
100136949,10007859,10011671,16,16
100136950,10007859,10011683,26,26
100136952,10007859,10012334,15,15
100136955,10007859,10012933,16,16
100136956,10007859,10012937,45,45
100136958,10007859,10013276,85,85
100136961,10007860,10011671,50,50
100136963,10007862,10008681,56,56
100136964,10007862,10008973,56,56
100136966,10007862,10012538,56,56
100136967,10007863,10009104,52,52
100136969,10007863,10009557,28,28
100136971,10007863,10010722,72,72
100136972,10007863,10010808,51,51
100136974,10007863,10011533,34,34
100136975,10007863,10011552,79,79
100136977,10007863,10011779,11,11
100136981,10007863,10012119,57,57
100136982,10007863,10012120,20,20
100136984,10007863,10012705,31,31
100136985,10007863,10012737,44,44
100136987,10007864,10008409,46,46
100136989,10007864,10009053,25,25
100136990,10007864,10009056,52,52
100136992,10007865,10009007,51,51
