SDFB Person ID,Display Name,Gender,Historical Significance,Extant Birth Year,Extant Death Year,,,
10010577,William Ruthven of that ilk,male,landowner and administrator,1448,1528,,,
10002725,Thomas Compton,male,Jesuit,1592,1666,,,
10007002,Thomas Knell the elder,male,religious writer and Church of England clergyman,1466,1576,,,
10007111,Nathaniel Lancaster,male,Church of England clergyman,1601,1661,,,
10003087,William Crouch,male,Quaker leader and writer,1628,1711,,,
10009109,John Old,male,translator and religious controversialist,1447,1557,,,
10004603,Adam Fullarton,male,religious activist and civic administrator,1485,1595,,,
10010234,Richard Rhodes,male,playwright,1640,1668,,,
10002967,John Crane,male,apothecary and benefactor,1570,1652,,,
10013186,Sir Peter Wyche,male,diplomat and translator,1628,1699,,,
10011786,Sir William Talbot,male,politician,1524,1634,,,
10003088,Francis Crow,male,clergyman and ejected minister,1627,1692,,,
10005723,John Hay,male,politician,1695,1762,,,
10013196,Sir Hugh Wyndham,male,judge,1602,1684,,,
10005011,John Gordon,male,nobleman,1599,1634,,,
10008834,Sir Francis Nicholson,male,army officer and colonial governor,1655,1728,,,
10011991,Richard Tompson,male,art dealer and printseller,1583,1693,,,
10001748,George Bull,male,bishop of St David's,1634,1710,,,
10012356,Lord Francis Villiers,male,NA,1629,1648,,,
10005587,William Harris,male,Presbyterian minister,1675,1740,,,
10005966,Thomas Hill,male,writer and translator,1528,1574,,,
10010622,Sir Robert Salesbury,male,,1566,1599,,,
10000038,Sir Jacob Acworth,male,shipbuilder,1668,1749,,,
10004611,Samuel Fuller,male,dean of Lincoln,1635,1700,,,
10009874,Edward Powell,male,Roman Catholic priest and martyr,1478,1540,,,
10009456,John Peachell,male,college head,1628,1690,,,
10012486,Peter Walsh,male,Roman Catholic priest,1618,1688,,,
10010238,Robert Riccaltoun,male,Church of Scotland minister,1691,1769,,,
10004051,John Everard,male,preacher and religious controversialist,1584,1640,,,
10003862,Laurence Echard,male,historian,1672,1730,,,
10012867,John Wilbye,male,composer and musician,1574,1638,,,
10011177,Sir Hans Sloane,male,physician and collector,1660,1753,,,
10007359,Richard Lestock,male,naval officer,1679,1746,,,
10003090,Mitford Crowe,male,diplomat,1669,1719,,,
10003947,Sir Richard Ellys,male,book collector and biblical scholar,1682,1742,,,
10012280,Henry Vaux,male,,1559,1587,,,
10005068,Theodore Goulston,male,physician,1575,1632,,,
10005967,Thomas Hill,male,college head,1543,1653,,,
10012878,Elizabeth Wilford,female,merchant,1449,1559,,,
10010292,John Ridge,male,Church of Ireland clergyman,1589,1637,,,
10001615,Eleanor Brooksby,female,recusant and priest harbourer,1560,1625,,,
10005133,Andrew Gray,male,Church of Scotland minister,1633,1656,,,
10012870,George Wild,male,Church of Ireland bishop of Derry,1610,1665,,,
10010317,George Ritschel,male,Church of England clergyman,1658,1718,,,
10006927,John King,male,university professor,1648,1686,,,
10005738,John Hayls,male,portrait painter,1569,1679,,,
10000900,John Bekinsau,male,scholar,1499,1559,,,
10000626,Thomas Barclay,male,jurist,1570,1632,,,
10004393,Christian Fletcher,male,royalist heroine,1619,1691,,,
10012402,Lionel Wafer,male,surgeon and buccaneer,1595,1705,,,
10002726,Sir William Compton,male,courtier,1482,1528,,,
10010949,Bartholomew Sharpe,male,buccaneer,1652,1762,,,
10000494,John Bagford,male,bookseller and antiquary,1650,1716,,,
10006135,Sir Philip Honywood,male,army officer,1677,1752,,,
10007771,Katherine MacDonnell,female,noblewoman,1603,1649,,,
10012960,Sir Edward Wilmot,male,physician,1693,1786,,,
10012882,Thomas Wiliems,male,Welsh lexicographer,1545,1623,,,
10007365,Peter Levens,male,lexicographer,1552,1587,,,
10000335,Robert Ashley,male,translator and book collector,1565,1641,,,
10007004,William Knell,male,actor,1477,1587,,,
10007363,Sir John Lethieullier,male,merchant and local politician,1632,1719,,,
10013260,Thomas Young,male,archbishop of York,1507,1568,,,
10001101,Thomas Bisse,male,Church of England clergyman and founder of the Three Choirs festival,1675,1731,,,
10007173,Edward Latymer,male,legal official and educational benefactor,1559,1627,,,
10003381,Thomas Deane,male,Roman Catholic convert,1651,1735,,,
10007772,Randal MacDonnell,male,chieftain and landowner,1526,1636,,,
10009187,Robert Overton,male,parliamentarian army officer,1608,1678,,,
10002228,William Cavendish,male,nobleman,1551,1626,,,
10002379,George Cheyne,male,physician,1671,1743,,,
10006842,John Kennedy,male,nobleman,1646,1701,,,
10013218,Elihu Yale,male,merchant and administrator in India and benefactor,1649,1721,,,
10006137,Sir Thomas Honywood,male,parliamentarian army officer and local politician,1587,1666,,,
10011214,John Smith,male,philosopher,1618,1652,,,
10012724,Sir Richard Weston,male,lawyer,1578,1658,,,
10013032,Jane Wiseman,female,recusant and priest harbourer,1500,1610,,,
10000334,Sir Francis Ashley,male,lawyer,1569,1635,,,
10003867,Richard Eden,male,translator,1520,1576,,,
10011970,Silius Titus,male,royalist conspirator and politician,1622,1704,,,
10006487,Sir Alexander Irvine of Drum,male,royalist landowner,1547,1657,,,
10010319,John Rivett,male,brazier,1623,1675,,,
10004757,Edward Gee,male,dean of Lincoln,1657,1730,,,
10000840,James Beaton,male,diplomat and archbishop of Glasgow,1524,1603,,,
10004606,Isaac Fuller,male,portrait and history painter,1606,1672,,,
10003962,Edward Elwall,male,Seventh Day Baptist and religious controversialist,1676,1744,,,
10001669,Thomas Browne,male,physician,1673,1710,,,
10007313,Robert Lekpreuik,male,printer,1561,1581,,,
10008297,Thomas Milles,male,customs official and antiquary,1550,1626,,,
10011826,Edward Teach,male,pirate,1608,1718,,,
10004998,George Gordon,male,nobleman,1649,1716,,,
10012733,Edward Wetenhall,male,Church of Ireland bishop of Kilmore and Ardagh,1636,1713,,,
10013217,David Yale,male,civil lawyer,1516,1626,,,
10008431,John Moore,male,Church of England clergyman and author,1594,1657,,,
10003468,Sir Richard Devereux,male,NA,1501,1547,,,
10006582,Henry Jenkins,male,claimant to extreme old age,1560,1670,,,
10005261,Giuseppe Grisoni,male,,1699,1769,,,
10005685,Edward Hawford,male,college head,1472,1582,,,
10004453,Thomas Ford,male,clergyman and ejected minister,1598,1674,,,
10007970,Thomas Marjoribankis of Ratho,male,,1451,1561,,,
10006341,Margaret Hughes,female,actress and royal mistress,1609,1719,,,
10010592,Augustine Ryther,male,map engraver and maker of scientific instruments,1483,1593,,,
10008288,Henry Miles,male,dissenting minister and writer on science,1698,1763,,,
10004608,John Fuller,male,ironmaster and gun-founder,1680,1745,,,
10005599,Thomas Harrison,male,,1652,1674,,,
10005002,James Gordon,male,Jesuit,1541,1620,,,
10004301,Sir Edward Fitton,male,administrator,1548,1606,,,
10011972,Robert Tofte,male,poet and translator,1562,1619,,,
10009203,John Owen,male,Latin poet,1563,1622,,,
10006703,Richard Jones,male,politician,1641,1712,,,
10003181,Abraham Cyprianus,male,surgeon and physician,1656,1718,,,
10000901,Sir Henry Belasyse,male,army officer,1648,1717,,,
10004733,Sir Bassingbourne Gawdy,male,,1560,1606,,,
10010224,John Reynolds,male,merchant and writer,1588,1655,,,
10004732,Bassingbourne Gawdy,male,,1532,1590,,,
10007708,John Lyon,male,founder of Harrow School,1514,1592,,,
10011717,Edward Sutton,male,soldier and landowner,1515,1586,,,
10010624,William Salesbury,male,royalist army officer,1580,1659,,,
10008811,Sir Henry Newton,male,diplomat and judge,1650,1715,,,
10010322,Foulke Robartes,male,Church of England clergyman,1578,1650,,,
10013300,Prince Rupert of the Rhine,male,royalist army and naval officer,1619,1682,,,
10010997,George Shelvocke,male,privateer and author,1675,1742,,,
10008085,Thomas Mathews,male,naval officer,1676,1751,,,
10012266,Rowland Vaughan,male,translator and poet,1590,1667,,,
10001335,Jacob Bothumley,male,Ranter,1613,1692,,,
10008038,William Martin,male,naval officer,1696,1756,,,
10001906,John Byrom,male,poet and creator of a system of shorthand,1692,1763,,,
10005604,Adam Harsnett,male,Church of England clergyman,1579,1639,,,
10008434,John Moore,male,Presbyterian minister and nonconformist tutor,1643,1717,,,
10009379,Thomas Parson,male,clergyman and ejected minister,1631,1668,,,
10010326,Gruffydd Robert,male,Roman Catholic priest and grammarian,1558,1598,,,
10007294,Anthony Leigh,male,actor,1582,1692,,,
10008739,Christopher Ness,male,Independent minister,1621,1705,,,
10007662,Philip Ludwell,male,colonial official,1637,1710,,,
10008282,Richard Milbourne,male,bishop of Carlisle,1514,1624,,,
10007879,Charles Maitland,male,politician and judge,1620,1691,,,
10004864,Bernard Gilpin,male,Church of England clergyman and preacher,1516,1584,,,
10010324,John Robartes,male,politician and army officer,1606,1685,,,
10012384,Sir Robert Vyner,male,goldsmith and banker,1631,1688,,,
10003376,Sir Anthony Deane,male,shipbuilder,1638,1720,,,
10003621,John Douglas,male,surgeon,1633,1743,,,
10010768,William Schaw,male,architect and a founder of freemasonry,1549,1602,,,
10004365,George Fleetwood,male,army officer in the Swedish service,1605,1667,,,
10001836,William Burton,male,antiquary,1575,1645,,,
10005346,David Hackston of Rathillet,male,covenanter,1570,1680,,,
10004367,Hester Fleetwood,female,compiler of recipes,1604,1714,,,
10005266,Benjamin Grosvenor,male,Presbyterian minister,1676,1758,,,
10002644,Thomas Cole,male,clergyman and Independent minister,1628,1697,,,
10006537,John James,male,,1570,1680,,,
10012375,Cornelio Vitelli,male,humanist scholar,1444,1554,,,
10001850,Samuel Bury,male,Presbyterian minister,1663,1730,,,
10002763,Sir John Conyers,male,royalist army officer,1587,1664,,,
10003832,Jeremiah Dyke,male,Church of England clergyman,1584,1639,,,
10002840,Katherine Corey,female,actress,1635,1745,,,
10004888,Robert Glover,male,herald,1543,1588,,,
10004369,Sir Miles Fleetwood,male,administrator and politician,1531,1641,,,
10013213,William Wyrley,male,antiquary and herald,1565,1618,,,
10000902,John Belasyse,male,royalist army officer,1615,1689,,,
10001851,Sir Thomas Bury,male,judge,1652,1722,,,
10013075,Richard Wolley,male,Church of England clergyman and author,1667,1694,,,
10011859,John Tewkesbury,male,NA,1520,1531,,,
10008435,John Moore,male,bishop of Ely,1646,1714,,,
10003766,William Dunbar,male,poet and courtier,1460,1513,,,
10000230,John Anstis,male,herald and antiquary,1669,1744,,,
10003544,Thomas Dockwray,male,master of the Stationers' Company and ecclesiastical lawyer,1449,1559,,,
10001980,Archibald Campbell,male,magnate and protestant reformer,1538,1573,,,
10012030,Robert Towne,male,clergyman and ejected minister,1592,1664,,,
10001339,Weyman Bouchery,male,Latin poet,1684,1712,,,
10007773,Randal MacDonnell,male,politician,1609,1683,,,
10006441,Alexander Hyde,male,bishop of Salisbury,1596,1667,,,
10011831,Pierce Tempest,male,printseller,1653,1717,,,
10005968,Thomas Hill,male,Presbyterian minister and tutor,1610,1720,,,
10012373,Signora Violante,female,rope-dancer and theatre company manager,1682,1741,,,
10003444,John Denton,male,Church of England clergyman,1626,1709,,,
10010388,Sir Thomas Roe,male,diplomat,1581,1644,,,
10001670,Valentine Browne,male,Franciscan friar,1594,1672,,,
10005064,Sir Nathaniel Gould,male,merchant and politician,1661,1728,,,
10005262,William Grocyn,male,cleric and Greek scholar,1449,1519,,,
10010330,Henry Roberts,male,author,1585,1617,,,
10001380,Sir Robert Bowes,male,"soldier, lawyer, and rebel",1493,1555,,,
10005600,Thomas Harrison,male,Particular Baptist minister and Church of England clergyman,1693,1745,,,
10001837,William Burton,male,merchant and naval administrator,1608,1673,,,
10010542,Sir John Rushout,male,politician,1685,1775,,,
10004609,Nicholas Fuller,male,lawyer and politician,1543,1620,,,
10011450,Henry Standish,male,bishop of St Asaph,1475,1535,,,
10008013,Benjamin Marten,male,medical writer,1680,1722,,,
10011872,Elizabeth Thomas,female,poet,1675,1731,,,
10008159,Richard Mead,male,physician and collector of books and art,1673,1754,,,
10011013,James Sherard,male,apothecary and botanist,1666,1738,,,
10001550,Noah Bridges,male,stenographer and mathematician,1643,1662,,,
10010965,Thomas Shaw,male,traveller,1694,1751,,,
10003547,Sir Thomas Docwra,male,prior of the hospital of St John of Jerusalem in England and diplomat,1417,1527,,,
10005263,Joannes Groenevelt,male,physician and surgeon,1648,1715,,,
10007007,Henrietta Knight,female,poet and letter writer,1699,1756,,,
10006847,Basil Kennett,male,antiquary and translator,1674,1715,,,
10010869,Sir John Selby,male,,1485,1595,,,
10005979,John Hilsey,male,bishop of Rochester,1429,1539,,,
10004052,John Everard,male,Roman Catholic convert and author,1586,1696,,,
10010966,John Shawe,male,nonconformist minister,1608,1672,,,
10001616,William Broome,male,translator and poet,1689,1745,,,
10006930,Mary King,female,businesswoman,1696,1747,,,
10003870,James Edgar,male,secretary to James Francis Edward Stuart,1688,1764,,,
10011252,William Smith,male,poet,1596,1596,,,
10001534,Alexander Briant,male,Roman Catholic priest and martyr,1556,1581,,,
10012966,Aaron Wilson,male,Church of England clergyman,1588,1643,,,
10001617,William Brough,male,dean of Gloucester,1561,1671,,,
10005728,William Hay,male,politician and writer,1695,1755,,,
10001838,William Burton,male,antiquary and philologist,1609,1657,,,
10012398,Nicholas Wadham,male,"benefactor of Wadham College, Oxford",1531,1609,,,
10006829,John Kendall,male,administrator and prior of the hospital of St John of Jerusalem in England,1391,1501,,,
10009054,Sir Neil O'Neill,male,army officer,1657,1690,,,
10007777,John MacDowell,male,Dominican friar and evangelical reformer,1500,1566,,,
10006064,Guy Holland,male,Jesuit,1585,1660,,,
10007778,William Macdowell,male,diplomatist,1590,1666,,,
10012817,Bulstrode Whitelocke,male,lawyer and politician,1605,1675,,,
10008436,John Moore,male,Church of England clergyman and author,1669,1669,,,
10003554,Sir Samuel Dodd,male,judge,1652,1716,,,
10010331,James Roberts,male,bookseller and printer,1540,1618,,,
10005012,John Gordon,male,nobleman,1609,1679,,,
10007779,Daniel Mace,male,Presbyterian minister and biblical scholar,1692,1756,,,
10005971,Thomas Hill,male,Latin poet,1682,1758,,,
10004347,Walter Fitzsimons,male,archbishop of Dublin and lord deputy of Ireland,1401,1511,,,
10005066,Thomas Gould,male,Roman Catholic priest,1657,1734,,,
10005806,Sir Thomas Henryson,male,judge,1528,1638,,,
10012166,Thomas Tusser,male,writer on agriculture and poet,1524,1580,,,
10001841,Sir Jeffrey Burwell,male,,1606,1684,,,
10006914,Charles King,male,organist and composer,1687,1748,,,
10012560,Sir Ralph Warren,male,merchant and local politician,1483,1553,,,
10012539,William Warham,male,administrator and archbishop of Canterbury,1450,1532,,,
10003556,Bartholomew Dodington,male,Greek scholar,1535,1595,,,
10010614,Mark Sadlington,male,Church of England clergyman and schoolmaster,1537,1647,,,
10011951,Thomas Tickell,male,poet and government official,1685,1740,,,
10003840,John Eachard,male,college head,1637,1697,,,
10002452,Chaloner Chute,male,lawyer,1595,1659,,,
10011165,Sir William Skipwith,male,politician and poet,1564,1610,,,
10000673,Sir Nathaniel Barnardiston,male,politician and ecclesiastical patron,1588,1653,,,
10006191,Robert Horne,male,Church of England clergyman,1564,1640,,,
10012764,Sir John Whiddon,male,judge,1466,1576,,,
10009481,William Peer,male,actor and property man,1603,1713,,,
10001619,Andrew Broughton,male,lawyer and politician,1602,1687,,,
10003959,Edward Elton,male,Church of England clergyman,1569,1624,,,
10002476,Edward Clarke,male,courtier and diplomat,1520,1630,,,
10007835,Robert Maclellan,male,landowner,1529,1639,,,
10000231,Sir Robert Anstruther,male,diplomat and politician,1578,1644,,,
10011668,Berault Stuart,male,soldier and diplomat,1452,1508,,,
10010105,Edward Randolph,male,soldier and military administrator,1456,1566,,,
10003061,Thomas Cromwell,male,royal minister,1485,1540,,,
10012368,Richard Vincent,male,musician,1697,1783,,,
10008841,John Nicoll,male,chronicler,1590,1668,,,
10004054,Robert Everard,male,religious controversialist,1647,1664,,,
10002455,Catherine Cibber,female,singer and actress,1669,1734,,,
10005986,William Hinde,male,Church of England clergyman and author,1568,1629,,,
10001006,Edward Bernard,male,mathematician and Arabist,1638,1697,,,
10011549,King James IV,male,king of Scots,1473,1513,,,
10013165,Sir Thomas Wriothesley,male,herald,1424,1534,,,
10006140,John Hooke,male,judge,1655,1712,,,
10011943,Sir John Thynne,male,estate manager and builder of Longleat,1512,1580,,,
10006334,Francis Hughes,male,singer,1666,1744,,,
10008580,Richard Mountague,male,bishop of Norwich and religious controversialist,1575,1641,,,
